"group_id,""arm"",""visitor_id"",""arrival_time"",""exit_time"",""time_on_page_sec"",""exit_rate"",""ctr_opportunities"",""ctr_newsletter"",""ctr_donation"",""ctr_events"",""kpi_x"",""kpi_y"",""scroll_depth_pct"",""ctr_partner_banner"",""page_load_time_ms"""
"TXB_50,""control"",357,2026-02-26 23:05:45.435771,2026-02-26 23:06:49.532352,64.1,0,0,0,0,0,56.76,0,50.4,0,1377.8"
"TXB_50,""control"",358,2026-02-26 23:14:26.589915,2026-02-26 23:14:39.847321,13.3,0,0,0,0,0,61.28,0,76.8,0,1310.5"
"TXB_50,""control"",359,2026-02-27 00:11:04.310794,2026-02-27 00:11:09.733202,5.4,1,0,0,0,0,0.41,0,1.7,0,880.9"
"TXB_50,""control"",360,2026-02-27 00:39:01.903726,2026-02-27 00:39:23.061473,21.2,0,0,0,0,0,21.73,0,48.8,0,2093.4"
"TXB_50,""control"",361,2026-02-27 00:59:30.68475,2026-02-27 01:01:37.330652,126.6,0,0,0,0,1,20.33,0,71.1,0,1650.4"
"TXB_50,""control"",362,2026-02-27 01:01:15.06811,2026-02-27 01:02:53.887074,98.8,0,0,0,0,0,44.74,0,14.8,0,1553.1"
"TXB_50,""control"",363,2026-02-27 01:02:30.66418,2026-02-27 01:02:39.30384,8.6,0,0,0,0,0,29.83,0,26.2,0,1091.8"
"TXB_50,""control"",364,2026-02-27 01:06:55.813898,2026-02-27 01:21:58.298225,902.5,0,0,0,0,0,25.29,0,6.7,0,2394.8"
"TXB_50,""control"",365,2026-02-27 01:19:30.160984,2026-02-27 01:19:32.245482,2.1,1,0,0,0,0,1.52,0,4.1,0,1620.2"
"TXB_50,""control"",366,2026-02-27 01:26:10.31168,2026-02-27 01:26:46.972049,36.7,0,0,0,0,0,47.89,0,44.4,0,5476"
"TXB_50,""control"",367,2026-02-27 01:44:03.338972,2026-02-27 01:44:10.168801,6.8,0,1,0,0,0,37.78,0,16.8,0,2280.8"
"TXB_50,""control"",368,2026-02-27 01:56:47.001738,2026-02-27 01:57:01.813623,14.8,0,0,0,0,0,48.74,0,70.1,0,1622.1"
"TXB_50,""control"",369,2026-02-27 02:02:05.538453,2026-02-27 02:02:23.131275,17.6,0,0,1,0,0,25.45,0,12.8,0,2050.1"
"TXB_50,""control"",370,2026-02-27 02:02:53.706387,2026-02-27 03:27:36.528901,5082.8,0,0,0,0,0,62.66,0,60.4,0,1501.9"
"TXB_50,""control"",371,2026-02-27 02:16:03.57233,2026-02-27 02:22:29.82344,386.3,0,0,0,0,0,26.39,0,77.7,0,1507.3"
"TXB_50,""control"",372,2026-02-27 02:18:08.865314,2026-02-27 02:18:49.574324,40.7,0,0,0,0,0,13.07,0,16.6,0,1981.1"
"TXB_50,""control"",373,2026-02-27 02:21:40.615644,2026-02-27 02:23:46.743298,126.1,0,0,0,0,0,0,0,66.6,0,1350.6"
"TXB_50,""control"",374,2026-02-27 02:21:40.982188,2026-02-27 02:24:43.400162,182.4,0,0,0,0,0,55.51,0,92.3,0,1205.7"
"TXB_50,""control"",375,2026-02-27 02:24:36.23344,2026-02-27 02:24:45.325969,9.1,1,0,0,0,0,2.58,0,15,0,1290"
"TXB_50,""control"",376,2026-02-27 02:29:49.30734,2026-02-27 02:31:32.043007,102.7,0,0,0,0,0,12.84,0,79.6,0,907.4"
"TXB_50,""control"",377,2026-02-27 02:40:18.84261,2026-02-27 02:40:19.34261,0.5,1,0,0,0,0,7.8,0,7.9,0,1477.5"
"TXB_50,""control"",378,2026-02-27 02:41:35.030247,2026-02-27 02:50:48.205958,553.2,0,0,1,0,0,20.43,0,41.8,0,2150.6"
"TXB_50,""control"",379,2026-02-27 02:53:02.501996,2026-02-27 02:53:05.604859,3.1,1,0,0,0,0,2.21,0,1.7,0,1806"
"TXB_50,""control"",380,2026-02-27 03:00:25.34359,2026-02-27 03:01:11.31332,46,0,0,0,0,0,12.72,0,0.9,1,1571.9"
"TXB_50,""control"",381,2026-02-27 03:01:51.321176,2026-02-27 03:01:56.575566,5.3,1,0,0,0,0,3.55,0,6.8,0,3526.5"
"TXB_50,""control"",382,2026-02-27 03:02:42.657892,2026-02-27 03:02:56.722527,14.1,1,0,0,0,0,1.27,0,3.1,0,1823.4"
"TXB_50,""control"",383,2026-02-27 03:05:23.140646,2026-02-27 03:05:35.003057,11.9,0,0,0,0,0,21.59,0,78.3,0,1414.4"
"TXB_50,""control"",384,2026-02-27 03:08:48.643535,2026-02-27 03:09:36.667839,48,0,0,0,0,0,100,0,78.3,0,1251.7"
"TXB_50,""control"",385,2026-02-27 03:08:51.828088,2026-02-27 03:09:17.996681,26.2,0,0,0,0,0,42.82,0,22.4,0,1818.7"
"TXB_50,""control"",386,2026-02-27 03:13:06.326064,2026-02-27 03:13:07.40719,1.1,1,0,0,0,0,0.04,0,1.1,0,1249.6"
"TXB_50,""control"",387,2026-02-27 03:46:32.974243,2026-02-27 03:51:57.989179,325,0,0,0,0,1,25.35,0,70.8,0,892.8"
"TXB_50,""control"",388,2026-02-27 03:51:22.957562,2026-02-27 03:51:34.85029,11.9,0,0,0,0,0,87.4,1,30.3,0,1251.5"
"TXB_50,""control"",389,2026-02-27 03:52:52.842369,2026-02-27 03:53:45.351815,52.5,0,0,1,0,0,26.42,0,77.6,0,1049.6"
"TXB_50,""control"",390,2026-02-27 04:07:18.113858,2026-02-27 04:07:20.782206,2.7,1,0,0,0,0,0.84,0,1.2,0,1275.1"
"TXB_50,""control"",391,2026-02-27 04:08:15.582406,2026-02-27 05:43:09.886768,5694.3,0,0,0,0,0,19.11,0,6.3,0,8263.7"
"TXB_50,""control"",392,2026-02-27 04:09:36.191383,2026-02-27 04:11:47.099264,130.9,0,0,0,0,0,44.63,1,45.3,0,1616.8"
"TXB_50,""control"",393,2026-02-27 04:19:19.779105,2026-02-27 04:19:22.197721,2.4,1,0,0,0,0,1.34,0,0.2,0,1077.4"
"TXB_50,""control"",394,2026-02-27 04:33:14.113746,2026-02-27 04:34:53.471964,99.4,0,0,0,0,0,52.26,1,44.1,0,1469.6"
"TXB_50,""control"",395,2026-02-27 04:35:53.016686,2026-02-27 06:17:11.321295,6078.3,0,0,0,0,0,97.9,0,84.6,0,2810"
"TXB_50,""control"",396,2026-02-27 04:45:11.88008,2026-02-27 04:45:13.604999,1.7,1,0,0,0,0,0.8,0,4.2,0,1727.6"
"TXB_50,""control"",397,2026-02-27 04:49:23.557935,2026-02-27 04:49:24.419769,0.9,1,0,0,0,0,0.36,0,0.4,0,1207.1"
"TXB_50,""control"",398,2026-02-27 04:59:56.169611,2026-02-27 05:02:06.738419,130.6,0,0,0,1,0,21.69,1,90.2,0,1827.1"
"TXB_50,""control"",399,2026-02-27 05:38:11.946497,2026-02-27 05:38:14.327521,2.4,1,0,0,0,0,4.08,0,4.2,0,1266.2"
"TXB_50,""control"",400,2026-02-27 05:43:03.661712,2026-02-27 05:43:40.32599,36.7,0,0,1,0,0,17.71,0,67.9,0,1652.5"
"TXB_50,""control"",401,2026-02-27 05:44:46.941638,2026-02-27 05:47:04.820599,137.9,0,0,0,0,0,25.1,0,18.6,0,10896.8"
"TXB_50,""control"",402,2026-02-27 05:56:48.734042,2026-02-27 05:56:53.642151,4.9,1,0,0,0,0,2.03,0,4.5,0,10819.7"
"TXB_50,""control"",403,2026-02-27 05:59:00.905464,2026-02-27 05:59:02.179961,1.3,1,0,0,0,0,0.37,0,2.4,0,1162.2"
"TXB_50,""control"",404,2026-02-27 06:00:22.059399,2026-02-27 06:00:24.965758,2.9,1,0,0,0,0,4.59,0,2,0,2218.5"
"TXB_50,""control"",405,2026-02-27 06:00:55.990134,2026-02-27 06:01:07.681943,11.7,0,0,0,0,1,85.48,0,27.4,0,2040.6"
"TXB_50,""control"",406,2026-02-27 06:13:18.838187,2026-02-27 06:20:23.089771,424.3,0,0,0,0,0,69.29,0,18.6,0,1168.3"
"TXB_50,""control"",407,2026-02-27 06:17:26.307474,2026-02-27 06:17:26.807474,0.5,1,0,0,0,0,1.15,0,3.1,0,2157.2"
"TXB_50,""control"",408,2026-02-27 06:33:19.266759,2026-02-27 06:57:05.890005,1426.6,0,0,0,0,0,93.78,0,15.2,0,1567.5"
"TXB_50,""control"",409,2026-02-27 06:34:24.91587,2026-02-27 06:36:16.752257,111.8,0,0,0,0,0,48.02,0,85.9,0,1083.9"
"TXB_50,""control"",410,2026-02-27 06:36:03.283009,2026-02-27 06:37:16.839259,73.6,0,0,0,0,0,21.26,0,48.6,0,1776"
"TXB_50,""control"",411,2026-02-27 06:41:05.392555,2026-02-27 06:46:26.13348,320.7,0,0,0,0,0,9.62,0,22.9,0,2406.6"
"TXB_50,""control"",412,2026-02-27 06:43:25.026238,2026-02-27 06:45:24.9228,119.9,0,0,0,0,0,5.64,0,10.4,0,2240.9"
"TXB_50,""control"",413,2026-02-27 06:54:14.364176,2026-02-27 06:54:18.551864,4.2,1,0,0,0,0,0.65,0,0.6,0,1823.1"
"TXB_50,""control"",414,2026-02-27 07:04:30.538404,2026-02-27 07:04:37.135762,6.6,1,0,0,0,0,4.83,0,2.2,0,1542"
"TXB_50,""control"",415,2026-02-27 07:15:38.354637,2026-02-27 09:12:04.417018,6986.1,0,0,0,0,0,44.02,0,88.4,0,1397"
"TXB_50,""control"",416,2026-02-27 07:15:55.363235,2026-02-27 07:16:00.546929,5.2,1,0,0,0,0,2.53,0,3.9,0,1223.5"
"TXB_50,""control"",417,2026-02-27 07:19:21.539505,2026-02-27 07:19:55.232527,33.7,0,0,0,0,0,11.15,0,29.2,0,1467.2"
"TXB_50,""control"",418,2026-02-27 07:22:49.100842,2026-02-27 07:22:58.113122,9,0,0,0,0,0,40.62,0,95.7,1,2167.2"
"TXB_50,""control"",419,2026-02-27 07:32:50.212548,2026-02-27 07:34:03.871476,73.7,0,0,0,0,0,55.91,0,59.3,0,1024.6"
"TXB_50,""control"",420,2026-02-27 07:34:35.934083,2026-02-27 07:34:58.043363,22.1,0,0,0,0,0,18.89,0,6.8,0,2177.8"
"TXB_50,""control"",421,2026-02-27 07:47:59.159097,2026-02-27 07:49:16.840685,77.7,0,0,0,0,0,31.81,0,70.2,0,1354.2"
"TXB_50,""control"",422,2026-02-27 07:50:20.464406,2026-02-27 08:03:11.324718,770.9,0,0,0,0,0,46.59,0,95.9,0,1715.6"
"TXB_50,""control"",423,2026-02-27 08:01:01.100621,2026-02-27 08:01:02.527355,1.4,1,0,0,0,0,0.5,0,8.1,0,2967.9"
"TXB_50,""control"",424,2026-02-27 08:13:20.143263,2026-02-27 08:16:41.190354,201,0,0,0,0,0,25.5,0,67.9,0,1374.3"
"TXB_50,""control"",425,2026-02-27 08:17:24.091165,2026-02-27 08:17:49.948326,25.9,0,0,0,0,0,24.06,0,15.9,0,1470.2"
"TXB_50,""control"",426,2026-02-27 08:21:00.789205,2026-02-27 08:21:16.07229,15.3,0,0,0,0,0,60.59,0,50,0,3706.4"
"TXB_50,""control"",427,2026-02-27 08:21:53.768399,2026-02-27 08:22:15.048397,21.3,0,0,0,0,0,38.41,0,74.8,0,1159.4"
"TXB_50,""control"",428,2026-02-27 08:22:52.647078,2026-02-27 08:23:15.644907,23,0,0,0,0,0,4.05,0,32.8,0,1299"
"TXB_50,""control"",429,2026-02-27 08:23:48.437662,2026-02-27 09:07:48.285117,2639.8,0,0,0,0,0,9.64,1,44.3,0,5238.6"
"TXB_50,""control"",430,2026-02-27 08:26:07.7807,2026-02-27 08:27:39.152742,91.4,0,0,0,0,0,36.78,0,11.5,0,1344.3"
"TXB_50,""control"",431,2026-02-27 08:50:10.750705,2026-02-27 08:50:13.91694,3.2,1,0,0,0,0,2.06,0,6,0,7410.3"
"TXB_50,""control"",432,2026-02-27 09:08:57.727553,2026-02-27 09:09:05.59816,7.9,0,0,0,0,0,50.25,0,80.9,0,2397.1"
"TXB_50,""control"",433,2026-02-27 09:28:35.371397,2026-02-27 09:29:07.216754,31.8,0,0,0,0,0,10.54,0,80.6,0,1868.9"
"TXB_50,""control"",434,2026-02-27 09:41:11.385603,2026-02-27 09:41:21.469004,10.1,0,0,0,0,0,88.78,0,88.7,0,5261.5"
"TXB_50,""control"",435,2026-02-27 09:43:40.334966,2026-02-27 09:44:02.480302,22.1,1,0,0,0,0,0.64,0,19.9,0,1672.5"
"TXB_50,""control"",436,2026-02-27 10:08:05.064981,2026-02-27 10:22:33.317246,868.3,0,0,0,0,0,57.48,0,8.3,0,871.2"
"TXB_50,""control"",437,2026-02-27 10:16:30.696839,2026-02-27 10:16:49.036433,18.3,1,0,0,0,0,1.71,0,2.2,0,2030.6"
"TXB_50,""control"",438,2026-02-27 10:20:00.266775,2026-02-27 10:20:58.673823,58.4,0,0,0,0,0,55.7,0,52.7,0,1706.1"
"TXB_50,""control"",439,2026-02-27 10:41:01.461382,2026-02-27 10:43:28.145623,146.7,0,0,0,0,0,79.15,1,89.2,0,1887.3"
"TXB_50,""control"",440,2026-02-27 10:41:55.43868,2026-02-27 10:44:21.581163,146.1,0,0,0,0,0,82.65,0,19.8,0,1522.1"
"TXB_50,""control"",441,2026-02-27 10:58:00.956356,2026-02-27 10:58:25.635998,24.7,0,0,0,0,0,85.56,0,29.8,0,717.2"
"TXB_50,""control"",442,2026-02-27 11:09:58.097889,2026-02-27 11:11:13.039383,74.9,0,0,0,0,0,20.11,0,1.2,0,1099.2"
"TXB_50,""control"",443,2026-02-27 11:14:06.095236,2026-02-27 11:19:29.791159,323.7,0,0,0,0,0,40.11,1,26.1,0,1555"
"TXB_50,""control"",444,2026-02-27 11:14:09.287112,2026-02-27 11:20:11.66585,362.4,0,0,0,0,0,37.26,0,4.3,0,9880.3"
"TXB_50,""control"",445,2026-02-27 11:21:12.561622,2026-02-27 11:21:25.28971,12.7,1,0,0,0,0,0.51,0,1,0,1219.5"
"TXB_50,""control"",446,2026-02-27 11:32:50.866907,2026-02-27 11:33:31.586224,40.7,0,0,0,0,1,39.44,0,55.7,0,1164.5"
"TXB_50,""control"",447,2026-02-27 11:38:41.09651,2026-02-27 11:39:23.249339,42.2,0,0,0,0,0,30.5,0,33.2,0,2117.3"
"TXB_50,""control"",448,2026-02-27 11:38:55.193878,2026-02-27 11:41:09.383251,134.2,0,0,0,0,0,2.88,1,49.2,0,938.1"
"TXB_50,""control"",449,2026-02-27 11:53:24.582967,2026-02-27 11:53:25.500576,0.9,1,0,0,0,0,2.96,0,5,0,2039.5"
"TXB_50,""control"",450,2026-02-27 12:06:55.103938,2026-02-27 12:07:44.269359,49.2,0,0,0,0,0,56.19,0,28.2,0,1954.2"
"TXB_50,""control"",451,2026-02-27 12:08:13.597859,2026-02-27 12:10:14.307934,120.7,0,0,0,0,0,34.03,0,24.2,0,937.7"
"TXB_50,""control"",452,2026-02-27 12:12:57.864895,2026-02-27 12:13:00.46659,2.6,1,0,0,0,0,2.81,0,9.3,0,2552.9"
"TXB_50,""control"",453,2026-02-27 12:18:39.935902,2026-02-27 12:18:40.435902,0.5,1,0,0,0,0,0.22,0,5.8,0,2344.1"
"TXB_50,""control"",454,2026-02-27 12:25:01.239507,2026-02-27 12:28:33.967029,212.7,0,0,0,0,0,11.75,0,97,0,2744.2"
"TXB_50,""control"",455,2026-02-27 12:41:03.301981,2026-02-27 12:38:45.301981,623.3,0,1,0,0,0,73.33,1,26.4,0,1829.8"
"TXB_50,""control"",456,2026-02-27 12:53:20.270967,2026-02-27 12:53:30.96304,10.7,1,0,0,0,0,0,0,3.6,0,1962"
"TXB_50,""control"",457,2026-02-27 13:00:11.096781,2026-02-27 13:15:43.273919,932.2,0,0,0,0,0,16.18,0,81.4,0,1021.8"
"TXB_50,""control"",458,2026-02-27 13:06:37.663806,2026-02-27 13:10:00.433176,202.8,0,0,0,0,0,66.51,0,88.4,0,1478.1"
"TXB_50,""control"",459,2026-02-27 13:08:15.536399,2026-02-27 13:08:21.894033,6.4,0,0,0,0,0,11.29,1,34.8,0,1915.2"
"TXB_50,""control"",460,2026-02-27 13:28:18.907321,2026-02-27 13:36:39.083354,500.2,0,0,1,0,0,9.77,0,67.2,0,1537.1"
"TXB_50,""control"",461,2026-02-27 13:37:19.05078,2026-02-27 13:37:37.657319,18.6,0,0,0,0,0,5.86,0,60,0,972.6"
"TXB_50,""control"",462,2026-02-27 13:52:08.770034,2026-02-27 13:52:25.714911,16.9,0,0,0,0,0,20.56,0,63.4,0,1239.3"
"TXB_50,""control"",463,2026-02-27 14:00:26.218513,2026-02-27 14:00:47.721,21.5,0,0,0,0,1,54.28,0,76.3,0,1846.6"
"TXB_50,""control"",464,2026-02-27 14:01:36.73352,2026-02-27 14:02:00.072113,23.3,0,0,0,0,0,10.29,0,82.9,0,1376.7"
"TXB_50,""control"",465,2026-02-27 14:33:11.60226,2026-02-27 14:33:12.20915,0.6,1,0,0,0,0,7.08,0,1.5,0,1767.4"
"TXB_50,""control"",466,2026-02-27 14:33:50.229349,2026-02-27 14:34:08.142382,17.9,0,0,0,0,0,38.97,0,5.9,0,821.5"
"TXB_50,""control"",467,2026-02-27 14:39:15.093348,2026-02-27 14:40:59.750896,104.7,0,0,0,0,0,24.94,0,1.6,0,964.9"
"TXB_50,""control"",468,2026-02-27 14:46:51.417789,2026-02-27 14:47:01.408979,10,1,0,0,0,0,3.65,0,3.7,0,1306.8"
"TXB_50,""control"",469,2026-02-27 15:17:08.641165,2026-02-27 15:17:09.141165,0.5,1,0,0,0,0,5.67,0,0.5,0,1789.6"
"TXB_50,""control"",470,2026-02-27 15:44:17.212114,2026-02-27 15:52:55.055045,517.8,0,1,0,0,0,8.73,0,0.5,0,1108.2"
"TXB_50,""control"",471,2026-02-27 17:56:23.599336,2026-02-27 18:13:57.186435,1053.6,0,0,0,0,0,44.07,0,46.4,0,2323.4"
"TXB_50,""control"",472,2026-02-27 21:27:12.000838,2026-02-27 21:28:31.231461,79.2,0,0,0,0,0,20.05,1,69.7,0,1496.4"
"TXB_50,""control"",473,2026-02-27 22:56:20.474965,2026-02-27 22:56:37.195212,16.7,0,0,0,0,0,62.86,0,2.9,0,2096.1"
"TXB_50,""control"",474,2026-02-27 23:06:33.36452,2026-02-27 23:06:38.26378,4.9,0,1,0,0,0,39.34,0,84.3,0,1942.5"
"TXB_50,""control"",475,2026-02-28 00:06:23.497189,2026-02-28 00:06:59.101277,35.6,0,0,0,0,0,29.96,0,81.4,0,1484"
"TXB_50,""control"",476,2026-02-28 00:39:53.227266,2026-02-28 00:51:00.832391,667.6,0,0,0,0,0,55,0,38.8,0,1211.5"
"TXB_50,""control"",477,2026-02-28 01:03:25.947606,2026-02-28 01:03:31.434873,5.5,1,0,0,0,0,6.47,0,19.9,0,1778.8"
"TXB_50,""control"",478,2026-02-28 01:12:40.848438,2026-02-28 01:12:57.822455,17,0,0,0,0,0,31.66,0,27.9,0,2060.2"
"TXB_50,""control"",479,2026-02-28 01:18:31.815635,2026-02-28 01:20:53.184533,141.4,0,0,0,0,0,6.33,0,48.5,0,4460.9"
"TXB_50,""control"",480,2026-02-28 01:21:46.456824,2026-02-28 01:31:04.161338,557.7,0,0,0,0,0,73.46,0,65.7,0,1964.3"
"TXB_50,""control"",481,2026-02-28 01:40:54.821225,2026-02-28 01:41:45.474103,50.7,0,0,0,0,0,36.38,0,87.4,0,6267.5"
"TXB_50,""control"",482,2026-02-28 01:49:03.988739,2026-02-28 01:49:23.335083,19.3,0,0,0,0,0,47.06,0,5.5,0,988.5"
"TXB_50,""control"",483,2026-02-28 01:49:50.157368,2026-02-28 01:50:35.730782,45.6,0,0,0,0,0,30.88,0,34.8,0,1140"
"TXB_50,""control"",484,2026-02-28 02:00:50.898443,2026-02-28 02:03:11.466995,140.6,0,0,0,0,0,30.58,0,48.7,0,1346.3"
"TXB_50,""control"",485,2026-02-28 02:03:19.831472,2026-02-28 02:06:00.462794,160.6,0,0,1,0,0,35.87,0,7.7,0,1017.3"
"TXB_50,""control"",486,2026-02-28 02:07:46.239522,2026-02-28 02:07:48.321964,2.1,1,0,0,0,0,7,0,8.2,0,1171.6"
"TXB_50,""control"",487,2026-02-28 02:11:11.277013,2026-02-28 02:11:23.747057,12.5,0,0,0,0,0,15.14,0,48.6,0,1286.4"
"TXB_50,""control"",488,2026-02-28 02:15:10.56968,2026-02-28 02:15:56.153801,45.6,0,0,0,0,0,2.42,0,84.3,0,1441"
"TXB_50,""control"",489,2026-02-28 02:15:34.176774,2026-02-28 02:16:57.224337,83,0,0,0,0,0,86.73,0,43.5,0,1977.7"
"TXB_50,""control"",490,2026-02-28 02:18:23.500801,2026-02-28 02:19:49.102817,85.6,0,0,0,0,0,54.19,0,65,0,11066.4"
"TXB_50,""control"",491,2026-02-28 02:24:31.906929,2026-02-28 02:21:44.906929,0.5,1,0,0,0,0,3.27,0,3.9,0,4286"
"TXB_50,""control"",492,2026-02-28 02:24:50.000515,2026-02-28 02:28:18.228149,208.2,0,0,0,0,0,35.96,0,92.2,0,1074.6"
"TXB_50,""control"",493,2026-02-28 02:35:36.900365,2026-02-28 02:36:40.443217,63.5,0,0,0,0,0,40.98,0,31.6,0,1185.3"
"TXB_50,""control"",494,2026-02-28 02:35:50.162977,2026-02-28 02:36:52.455887,62.3,0,0,0,0,1,65.28,0,92,0,1161.7"
"TXB_50,""control"",495,2026-02-28 02:38:58.745136,2026-02-28 02:41:05.550786,126.8,0,0,0,0,0,52.86,0,36.5,0,1442"
"TXB_50,""control"",496,2026-02-28 02:41:07.368418,2026-02-28 02:42:24.55631,77.2,0,0,0,0,0,4.01,0,10.9,1,1328"
"TXB_50,""control"",497,2026-02-28 02:46:12.948233,2026-02-28 02:48:23.149291,130.2,0,0,0,0,0,20.47,1,26.8,0,1604.5"
"TXB_50,""control"",498,2026-02-28 03:08:09.146686,2026-02-28 03:08:26.43127,17.3,0,0,0,0,1,51.24,0,43,0,2017.8"
"TXB_50,""control"",499,2026-02-28 03:09:35.702604,2026-02-28 03:12:49.816206,194.1,0,1,0,0,0,7.45,0,26.5,0,1468.5"
"TXB_50,""control"",500,2026-02-28 03:12:06.915161,2026-02-28 03:12:30.662677,23.7,0,0,0,0,0,16.59,1,51.5,0,2157.8"
"TXB_50,""control"",501,2026-02-28 03:16:13.776828,2026-02-28 03:17:15.114279,61.3,0,0,0,0,0,21.01,0,20.2,0,1198.4"
"TXB_50,""control"",502,2026-02-28 03:19:58.9089,2026-02-28 03:21:20.651257,81.7,0,0,0,0,0,53.23,0,28.5,0,1681.6"
"TXB_50,""control"",503,2026-02-28 03:21:20.841125,2026-02-28 03:22:44.789795,83.9,0,0,0,0,0,28.75,0,92,0,1605.8"
"TXB_50,""control"",504,2026-02-28 03:26:55.824019,2026-02-28 03:27:08.370516,12.5,0,1,0,0,0,88.74,0,11.3,0,1686.9"
"TXB_50,""control"",505,2026-02-28 03:28:42.386789,2026-02-28 03:29:52.931675,70.5,0,0,0,0,0,49.45,0,32.9,0,1697.9"
"TXB_50,""control"",506,2026-02-28 03:28:45.865084,2026-02-28 03:29:56.655709,70.8,0,0,0,0,0,41.39,0,70.2,0,929.3"
"TXB_50,""control"",507,2026-02-28 03:34:48.403411,2026-02-28 03:42:42.762288,474.4,0,0,0,0,0,71.22,0,94.1,0,1567.5"
"TXB_50,""control"",508,2026-02-28 03:43:59.350131,2026-02-28 03:52:40.991901,521.6,0,0,0,0,0,8.59,1,10.7,0,1299.7"
"TXB_50,""control"",509,2026-02-28 03:54:25.32853,2026-02-28 03:54:29.328612,4,0,0,1,0,0,10.09,0,6.3,0,1943.1"
"TXB_50,""control"",510,2026-02-28 04:03:19.16625,2026-02-28 04:05:24.219077,125.1,0,0,0,0,0,29.99,0,23.2,0,1456.2"
"TXB_50,""control"",511,2026-02-28 04:14:44.243142,2026-02-28 04:17:07.300209,143.1,0,0,0,0,0,73.11,0,11.3,0,2863.2"
"TXB_50,""control"",512,2026-02-28 04:20:35.366081,2026-02-28 04:21:01.196824,25.8,0,0,0,0,1,52.29,0,87.1,0,1066.9"
"TXB_50,""control"",513,2026-02-28 04:21:21.366576,2026-02-28 04:27:03.394411,342,0,0,0,0,1,87.6,0,60.1,0,1980.5"
"TXB_50,""control"",514,2026-02-28 04:41:52.983211,2026-02-28 04:43:11.395555,78.4,0,0,0,0,0,9.39,0,76.7,0,1206.1"
"TXB_50,""control"",515,2026-02-28 04:47:28.541198,2026-02-28 04:50:19.825361,171.3,0,0,0,0,0,56,1,30.5,0,921.4"
"TXB_50,""control"",516,2026-02-28 04:49:00.570351,2026-02-28 04:50:14.202063,73.6,0,0,0,0,0,17.83,0,3.4,0,1299.7"
"TXB_50,""control"",517,2026-02-28 04:49:24.733104,2026-02-28 05:51:09.553373,3704.8,0,0,0,0,0,17.34,0,67.5,1,1176.3"
"TXB_50,""control"",518,2026-02-28 04:50:12.936947,2026-02-28 04:50:50.689398,37.8,0,0,0,0,0,22.14,0,74.7,1,1524.7"
"TXB_50,""control"",519,2026-02-28 04:50:31.19416,2026-02-28 04:50:57.256818,26.1,0,0,0,0,0,2.58,0,12.4,0,794"
"TXB_50,""control"",520,2026-02-28 05:05:16.033155,2026-02-28 05:05:36.663283,20.6,0,0,0,0,0,75.15,0,18.6,0,2159.5"
"TXB_50,""control"",521,2026-02-28 05:08:02.300489,2026-02-28 05:08:04.172366,1.9,1,0,0,0,0,0.9,0,1.3,0,981.6"
"TXB_50,""control"",522,2026-02-28 05:34:31.85105,2026-02-28 05:43:49.752475,557.9,0,0,0,0,0,53.02,1,97.1,0,1527.9"
"TXB_50,""control"",523,2026-02-28 05:44:52.337345,2026-02-28 05:46:21.225233,88.9,0,0,0,0,0,11.03,0,98.3,0,2300.3"
"TXB_50,""control"",524,2026-02-28 06:11:30.630888,2026-02-28 06:15:49.404085,258.8,0,0,0,0,0,3.04,0,11.8,0,1373.8"
"TXB_50,""control"",525,2026-02-28 06:18:07.536903,2026-02-28 06:18:24.34649,16.8,0,0,0,0,0,78.07,0,26.7,0,7815.4"
"TXB_50,""control"",526,2026-02-28 06:21:52.306233,2026-02-28 06:27:53.390132,361.1,0,0,0,0,0,50.74,0,76,0,1244.1"
"TXB_50,""control"",527,2026-02-28 06:30:10.194057,2026-02-28 06:32:26.475021,136.3,0,0,0,0,0,87.96,0,5.1,0,1228.3"
"TXB_50,""control"",528,2026-02-28 06:32:43.972704,2026-02-28 06:32:45.386281,1.4,1,0,0,0,0,2.42,0,1.9,0,1234.6"
"TXB_50,""control"",529,2026-02-28 06:40:23.642229,2026-02-28 06:40:26.796147,3.2,1,0,0,0,0,0.19,0,11.2,0,8656.5"
"TXB_50,""control"",530,2026-02-28 06:48:49.798767,2026-02-28 06:52:37.067793,227.3,0,0,0,0,0,14.36,0,44,0,2582.2"
"TXB_50,""control"",531,2026-02-28 06:49:08.990154,2026-02-28 06:49:19.465419,10.5,0,0,0,0,0,0,0,10.1,0,2227.9"
"TXB_50,""control"",532,2026-02-28 06:51:37.540163,2026-02-28 06:55:40.541345,243,0,0,0,0,0,15.85,0,41.4,0,1486.9"
"TXB_50,""control"",533,2026-02-28 06:55:34.883655,2026-02-28 06:55:51.478573,16.6,0,0,1,0,0,30.44,0,53.4,0,1270"
"TXB_50,""control"",534,2026-02-28 07:05:02.280497,2026-02-28 07:05:02.819916,0.5,1,0,0,0,0,1.53,0,5.2,0,1361.1"
"TXB_50,""control"",535,2026-02-28 07:07:08.229401,2026-02-28 07:08:32.779617,84.6,0,0,0,0,0,3.75,0,56.5,0,1382.1"
"TXB_50,""control"",536,2026-02-28 07:07:58.215833,2026-02-28 07:08:14.918874,16.7,0,0,0,0,0,41.07,0,66.3,1,882.5"
"TXB_50,""control"",537,2026-02-28 07:08:26.163861,2026-02-28 07:09:18.535976,52.4,0,0,0,0,0,63.63,0,83.1,1,1279.2"
